postcode,year,month,suburb,long,lat,tmin,tmax
3000,2015,1,MELBOURNE,144.97026699999998,-37.814563,16.716666666666665,30.580000000000002
3002,2015,1,EAST MELBOURNE,144.98781100000002,-37.81664,16.716666666666665,30.580000000000002
3003,2015,1,WEST MELBOURNE,144.941123,-37.806255,16.716666666666665,30.580000000000002
3004,2015,1,MELBOURNE,144.976335,-37.837324,16.716666666666665,30.580000000000002
3005,2015,1,WORLD TRADE CENTRE,144.954856,-37.822262,16.716666666666665,30.580000000000002
3006,2015,1,SOUTHBANK,144.965926,-37.823258,16.716666666666665,30.580000000000002
3008,2015,1,DOCKLANDS,144.948039,-37.814719000000004,16.716666666666665,30.580000000000002
3010,2015,1,UNIVERSITY OF MELBOURNE,144.961351,-37.796152,16.716666666666665,30.580000000000002
3011,2015,1,FOOTSCRAY,144.89958700000003,-37.79977,16.716666666666665,30.580000000000002
3012,2015,1,BROOKLYN,144.84710800000002,-37.814624,16.716666666666665,30.580000000000002
3013,2015,1,YARRAVILLE,144.889774,-37.816178,16.716666666666665,30.580000000000002
3015,2015,1,NEWPORT,144.88314499999998,-37.842477,16.716666666666665,30.580000000000002
3016,2015,1,WILLIAMSTOWN,144.897698,-37.856902000000005,16.716666666666665,30.580000000000002
3018,2015,1,ALTONA,144.830286,-37.869275,14.61290322580645,26.132258064516122
3018,2015,2,ALTONA,144.830286,-37.869275,15.857142857142856,26.646428571428572
3018,2015,3,ALTONA,144.830286,-37.869275,11.341935483870966,23.167741935483875
3018,2015,4,ALTONA,144.830286,-37.869275,9.563333333333336,19.166666666666664
3018,2015,5,ALTONA,144.830286,-37.869275,8.245161290322581,17.24838709677419
3018,2015,6,ALTONA,144.830286,-37.869275,6.126666666666666,13.936666666666667
3018,2015,7,ALTONA,144.830286,-37.869275,5.487096774193549,13.332258064516127
3018,2015,8,ALTONA,144.830286,-37.869275,6.2709677419354835,13.783870967741938
3018,2015,9,ALTONA,144.830286,-37.869275,7.243333333333333,17.40333333333333
3018,2015,10,ALTONA,144.830286,-37.869275,10.69677419354839,24.78666666666667
3018,2015,11,ALTONA,144.830286,-37.869275,11.596666666666668,22.826666666666664
3018,2015,12,ALTONA,144.830286,-37.869275,13.583870967741937,27.780645161290316
3018,2016,1,ALTONA,144.830286,-37.869275,15.94838709677419,26.15806451612903
3018,2016,2,ALTONA,144.830286,-37.869275,15.475862068965519,25.70689655172414
3018,2016,3,ALTONA,144.830286,-37.869275,15.283870967741937,24.712903225806453
3018,2016,4,ALTONA,144.830286,-37.869275,11.879999999999999,22.546666666666663
3018,2016,5,ALTONA,144.830286,-37.869275,10.064516129032258,18.580645161290324
3018,2016,6,ALTONA,144.830286,-37.869275,6.419999999999998,14.020000000000001
3018,2016,7,ALTONA,144.830286,-37.869275,7.103225806451614,14.238709677419354
3018,2016,8,ALTONA,144.830286,-37.869275,6.874193548387098,15.464516129032258
3018,2016,9,ALTONA,144.830286,-37.869275,8.500000000000002,16.453333333333333
3018,2016,10,ALTONA,144.830286,-37.869275,8.070967741935485,18.983870967741936
3018,2016,11,ALTONA,144.830286,-37.869275,9.986666666666668,21.016666666666662
3018,2016,12,ALTONA,144.830286,-37.869275,13.061290322580646,25.56129032258065
3018,2017,1,ALTONA,144.830286,-37.869275,15.735483870967743,26.483870967741932
3018,2017,2,ALTONA,144.830286,-37.869275,13.439285714285717,26.110714285714288
3018,2017,3,ALTONA,144.830286,-37.869275,14.626666666666669,26.5
3018,2017,4,ALTONA,144.830286,-37.869275,11.116666666666667,20.473333333333336
3018,2017,5,ALTONA,144.830286,-37.869275,7.570967741935482,16.799999999999997
3018,2017,6,ALTONA,144.830286,-37.869275,5.03,14.786666666666667
3018,2017,7,ALTONA,144.830286,-37.869275,4.922580645161289,14.58064516129032
3018,2017,8,ALTONA,144.830286,-37.869275,5.383870967741937,14.561290322580646
3018,2017,9,ALTONA,144.830286,-37.869275,7.296666666666666,18.099999999999998
3018,2017,10,ALTONA,144.830286,-37.869275,9.290322580645162,20.9741935483871
3018,2017,11,ALTONA,144.830286,-37.869275,13.44333333333333,25.800000000000004
3018,2017,12,ALTONA,144.830286,-37.869275,14.122580645161289,24.77741935483871
3018,2018,1,ALTONA,144.830286,-37.869275,16.345161290322583,27.525806451612905
3018,2018,2,ALTONA,144.830286,-37.869275,15.814285714285715,27.228571428571428
3018,2018,3,ALTONA,144.830286,-37.869275,13.403225806451612,25.058064516129033
3018,2018,4,ALTONA,144.830286,-37.869275,10.883333333333333,21.889999999999997
3018,2018,5,ALTONA,144.830286,-37.869275,9.461290322580647,17.533333333333335
3018,2018,6,ALTONA,144.830286,-37.869275,5.419999999999998,14.183333333333334
3018,2018,7,ALTONA,144.830286,-37.869275,6.267741935483871,14.916129032258064
3018,2018,8,ALTONA,144.830286,-37.869275,5.319354838709678,15.093548387096773
3018,2018,9,ALTONA,144.830286,-37.869275,6.27,17.7
3018,2018,10,ALTONA,144.830286,-37.869275,9.825806451612902,21.441935483870957
3018,2018,11,ALTONA,144.830286,-37.869275,11.419999999999998,22.27
3018,2018,12,ALTONA,144.830286,-37.869275,14.999999999999998,25.561290322580643
3018,2019,1,ALTONA,144.830286,-37.869275,16.174193548387095,28.532258064516128
3018,2019,2,ALTONA,144.830286,-37.869275,14.335714285714285,26.078571428571422
3018,2019,3,ALTONA,144.830286,-37.869275,14.28709677419355,25.490322580645167
3018,2019,4,ALTONA,144.830286,-37.869275,10.640000000000002,22.37333333333334
3018,2019,5,ALTONA,144.830286,-37.869275,9.058064516129031,17.93548387096774
3018,2019,6,ALTONA,144.830286,-37.869275,7.239999999999999,14.849999999999996
3018,2019,7,ALTONA,144.830286,-37.869275,6.564516129032258,14.716129032258063
3018,2019,8,ALTONA,144.830286,-37.869275,6.148387096774195,14.261290322580646
3018,2019,9,ALTONA,144.830286,-37.869275,7.176666666666667,17.683333333333334
3018,2019,10,ALTONA,144.830286,-37.869275,8.870967741935484,21.81612903225807
3018,2019,11,ALTONA,144.830286,-37.869275,9.816666666666666,22.159999999999993
3018,2019,12,ALTONA,144.830286,-37.869275,13.061290322580646,25.703225806451613
3018,2020,1,ALTONA,144.830286,-37.869275,14.058064516129031,26.5741935483871
3018,2020,2,ALTONA,144.830286,-37.869275,15.389655172413791,24.031034482758628
3018,2020,3,ALTONA,144.830286,-37.869275,13.419354838709681,22.82666666666666
3018,2020,4,ALTONA,144.830286,-37.869275,10.213333333333331,19.020000000000007
3018,2020,5,ALTONA,144.830286,-37.869275,7.5193548387096785,16.090322580645164
3018,2020,6,ALTONA,144.830286,-37.869275,5.583333333333332,14.589999999999998
3018,2020,7,ALTONA,144.830286,-37.869275,5.612903225806452,13.76774193548387
3018,2020,8,ALTONA,144.830286,-37.869275,6.1483870967741945,15.122580645161293
3018,2020,9,ALTONA,144.830286,-37.869275,8.533333333333333,18.016666666666666
3018,2020,10,ALTONA,144.830286,-37.869275,9.748387096774193,19.19354838709678
3018,2020,11,ALTONA,144.830286,-37.869275,12.763333333333334,24.743333333333332
3018,2020,12,ALTONA,144.830286,-37.869275,11.916129032258066,23.05806451612904
3018,2021,1,ALTONA,144.830286,-37.869275,14.638709677419355,25.122580645161293
3018,2021,2,ALTONA,144.830286,-37.869275,13.914285714285716,24.46071428571429
3018,2021,3,ALTONA,144.830286,-37.869275,12.616129032258064,22.154838709677417
3018,2021,4,ALTONA,144.830286,-37.869275,10.366666666666667,20.566666666666666
3018,2021,5,ALTONA,144.830286,-37.869275,7.643333333333331,17.666666666666668
3018,2021,6,ALTONA,144.830286,-37.869275,6.719999999999999,15.43333333333333
3018,2021,7,ALTONA,144.830286,-37.869275,6.258064516129031,14.283870967741935
3019,2015,1,BRAYBROOK,144.85535900000002,-37.779309000000005,14.648387096774192,26.977419354838712
3019,2015,2,BRAYBROOK,144.85535900000002,-37.779309000000005,15.742857142857142,27.900000000000006
3019,2015,3,BRAYBROOK,144.85535900000002,-37.779309000000005,11.503225806451612,23.764516129032263
3019,2015,4,BRAYBROOK,144.85535900000002,-37.779309000000005,9.25,19.51666666666667
3019,2015,5,BRAYBROOK,144.85535900000002,-37.779309000000005,8.629032258064516,17.035483870967738
3019,2015,6,BRAYBROOK,144.85535900000002,-37.779309000000005,6.180000000000001,14.063333333333334
3019,2015,7,BRAYBROOK,144.85535900000002,-37.779309000000005,5.522580645161292,12.958064516129031
3019,2015,8,BRAYBROOK,144.85535900000002,-37.779309000000005,6.812903225806451,13.761290322580646
3019,2015,9,BRAYBROOK,144.85535900000002,-37.779309000000005,7.56,17.203333333333333
3019,2015,10,BRAYBROOK,144.85535900000002,-37.779309000000005,11.21935483870968,25.135483870967743
3019,2015,11,BRAYBROOK,144.85535900000002,-37.779309000000005,11.863333333333333,23.610000000000003
3019,2015,12,BRAYBROOK,144.85535900000002,-37.779309000000005,14.054838709677421,28.86774193548387
3019,2016,1,BRAYBROOK,144.85535900000002,-37.779309000000005,15.922580645161291,27.06129032258065
3019,2016,2,BRAYBROOK,144.85535900000002,-37.779309000000005,15.651724137931035,26.451724137931038
3019,2016,3,BRAYBROOK,144.85535900000002,-37.779309000000005,14.967741935483867,25.71935483870968
3019,2016,4,BRAYBROOK,144.85535900000002,-37.779309000000005,12.439999999999998,22.56
3019,2016,5,BRAYBROOK,144.85535900000002,-37.779309000000005,10.399999999999999,18.345161290322583
3019,2016,6,BRAYBROOK,144.85535900000002,-37.779309000000005,6.9799999999999995,13.713333333333335
3019,2016,7,BRAYBROOK,144.85535900000002,-37.779309000000005,7.403225806451612,14.074193548387099
3019,2016,8,BRAYBROOK,144.85535900000002,-37.779309000000005,7.164516129032259,15.196774193548386
3019,2016,9,BRAYBROOK,144.85535900000002,-37.779309000000005,8.976666666666665,16.326666666666664
3019,2016,10,BRAYBROOK,144.85535900000002,-37.779309000000005,8.770967741935484,18.89354838709677
3019,2016,11,BRAYBROOK,144.85535900000002,-37.779309000000005,10.299999999999995,21.46000000000001
3019,2016,12,BRAYBROOK,144.85535900000002,-37.779309000000005,13.490322580645163,26.641935483870967
3019,2017,1,BRAYBROOK,144.85535900000002,-37.779309000000005,15.39032258064516,27.838709677419363
3019,2017,2,BRAYBROOK,144.85535900000002,-37.779309000000005,13.678571428571429,26.79285714285714
3019,2017,3,BRAYBROOK,144.85535900000002,-37.779309000000005,15.087096774193549,27.722580645161297
3019,2017,4,BRAYBROOK,144.85535900000002,-37.779309000000005,11.293333333333335,20.810000000000002
3019,2017,5,BRAYBROOK,144.85535900000002,-37.779309000000005,8.003225806451614,16.883870967741938
3019,2017,6,BRAYBROOK,144.85535900000002,-37.779309000000005,5.603333333333334,14.67333333333333
3019,2017,7,BRAYBROOK,144.85535900000002,-37.779309000000005,5.429032258064517,14.3
3019,2017,8,BRAYBROOK,144.85535900000002,-37.779309000000005,6.135483870967741,14.454838709677418
3019,2017,9,BRAYBROOK,144.85535900000002,-37.779309000000005,7.669999999999999,17.783333333333335
3019,2017,10,BRAYBROOK,144.85535900000002,-37.779309000000005,9.706451612903225,21.412903225806453
3019,2017,11,BRAYBROOK,144.85535900000002,-37.779309000000005,13.633333333333335,27.00333333333333
3019,2017,12,BRAYBROOK,144.85535900000002,-37.779309000000005,13.925806451612903,25.645161290322584
3019,2018,1,BRAYBROOK,144.85535900000002,-37.779309000000005,16.35161290322581,28.416129032258066
3019,2018,2,BRAYBROOK,144.85535900000002,-37.779309000000005,15.367857142857142,27.989285714285717
3019,2018,3,BRAYBROOK,144.85535900000002,-37.779309000000005,13.56451612903226,25.906451612903233
3019,2018,4,BRAYBROOK,144.85535900000002,-37.779309000000005,11.08,22.84333333333333
3019,2018,5,BRAYBROOK,144.85535900000002,-37.779309000000005,9.464516129032257,17.45806451612903
3019,2018,6,BRAYBROOK,144.85535900000002,-37.779309000000005,5.756666666666665,13.976666666666665
3019,2018,7,BRAYBROOK,144.85535900000002,-37.779309000000005,6.612903225806453,14.274193548387096
3019,2018,8,BRAYBROOK,144.85535900000002,-37.779309000000005,5.66774193548387,15.103225806451611
3019,2018,9,BRAYBROOK,144.85535900000002,-37.779309000000005,6.569999999999997,17.633333333333333
3019,2018,10,BRAYBROOK,144.85535900000002,-37.779309000000005,9.74516129032258,22.041935483870958
3019,2018,11,BRAYBROOK,144.85535900000002,-37.779309000000005,11.673333333333336,22.539999999999996
3019,2018,12,BRAYBROOK,144.85535900000002,-37.779309000000005,14.89032258064516,26.20967741935484
3019,2019,1,BRAYBROOK,144.85535900000002,-37.779309000000005,16.5,30.248387096774184
3019,2019,2,BRAYBROOK,144.85535900000002,-37.779309000000005,14.655555555555555,26.874074074074073
3019,2019,3,BRAYBROOK,144.85535900000002,-37.779309000000005,14.548387096774196,26.306451612903224
3019,2019,4,BRAYBROOK,144.85535900000002,-37.779309000000005,10.916666666666668,22.570000000000004
3019,2019,5,BRAYBROOK,144.85535900000002,-37.779309000000005,9.706451612903223,17.796774193548387
3019,2019,6,BRAYBROOK,144.85535900000002,-37.779309000000005,7.426666666666664,15.069999999999999
3019,2019,7,BRAYBROOK,144.85535900000002,-37.779309000000005,7.041935483870968,14.516129032258064
3019,2019,8,BRAYBROOK,144.85535900000002,-37.779309000000005,6.199999999999998,14.258064516129032
3019,2019,9,BRAYBROOK,144.85535900000002,-37.779309000000005,7.9266666666666685,17.62333333333333
3019,2019,10,BRAYBROOK,144.85535900000002,-37.779309000000005,9.232258064516131,21.664516129032258
3019,2019,11,BRAYBROOK,144.85535900000002,-37.779309000000005,10.243333333333334,22.613333333333337
3019,2019,12,BRAYBROOK,144.85535900000002,-37.779309000000005,13.006451612903225,26.374193548387094
3019,2020,1,BRAYBROOK,144.85535900000002,-37.779309000000005,14.219354838709673,27.75161290322581
3019,2020,2,BRAYBROOK,144.85535900000002,-37.779309000000005,15.017241379310345,25.048275862068966
3019,2020,3,BRAYBROOK,144.85535900000002,-37.779309000000005,13.12903225806452,23.177419354838708
3019,2020,4,BRAYBROOK,144.85535900000002,-37.779309000000005,10.733333333333333,18.90333333333334
3019,2020,5,BRAYBROOK,144.85535900000002,-37.779309000000005,7.7,15.66774193548387
3019,2020,6,BRAYBROOK,144.85535900000002,-37.779309000000005,6.286666666666667,14.42666666666667
3019,2020,7,BRAYBROOK,144.85535900000002,-37.779309000000005,6.396774193548387,13.429032258064519
3019,2020,8,BRAYBROOK,144.85535900000002,-37.779309000000005,6.816129032258065,14.719354838709679
3019,2020,9,BRAYBROOK,144.85535900000002,-37.779309000000005,9.090000000000002,18.053333333333335
3019,2020,10,BRAYBROOK,144.85535900000002,-37.779309000000005,10.009677419354837,19.303225806451607
3019,2020,11,BRAYBROOK,144.85535900000002,-37.779309000000005,12.776666666666666,24.886666666666667
3019,2020,12,BRAYBROOK,144.85535900000002,-37.779309000000005,12.119354838709675,23.799999999999994
3019,2021,1,BRAYBROOK,144.85535900000002,-37.779309000000005,14.616129032258065,26.106451612903232
3019,2021,2,BRAYBROOK,144.85535900000002,-37.779309000000005,13.950000000000001,25.225
3019,2021,3,BRAYBROOK,144.85535900000002,-37.779309000000005,12.919354838709676,22.561290322580653
3019,2021,4,BRAYBROOK,144.85535900000002,-37.779309000000005,10.613333333333333,20.44666666666667
3019,2021,5,BRAYBROOK,144.85535900000002,-37.779309000000005,7.732258064516128,17.416129032258063
3019,2021,6,BRAYBROOK,144.85535900000002,-37.779309000000005,6.930000000000001,14.786666666666665
3019,2021,7,BRAYBROOK,144.85535900000002,-37.779309000000005,6.380645161290324,13.587096774193549
3020,2015,1,ALBION,144.819395,-37.775954,14.648387096774192,26.977419354838712
3020,2015,2,ALBION,144.819395,-37.775954,15.742857142857142,27.900000000000006
3020,2015,3,ALBION,144.819395,-37.775954,11.503225806451612,23.764516129032263
3020,2015,4,ALBION,144.819395,-37.775954,9.25,19.51666666666667
3020,2015,5,ALBION,144.819395,-37.775954,8.629032258064516,17.035483870967738
3020,2015,6,ALBION,144.819395,-37.775954,6.180000000000001,14.063333333333334
3020,2015,7,ALBION,144.819395,-37.775954,5.522580645161292,12.958064516129031
3020,2015,8,ALBION,144.819395,-37.775954,6.812903225806451,13.761290322580646
3020,2015,9,ALBION,144.819395,-37.775954,7.56,17.203333333333333
3020,2015,10,ALBION,144.819395,-37.775954,11.21935483870968,25.135483870967743
3020,2015,11,ALBION,144.819395,-37.775954,11.863333333333333,23.610000000000003
3020,2015,12,ALBION,144.819395,-37.775954,14.054838709677421,28.86774193548387
3020,2016,1,ALBION,144.819395,-37.775954,15.922580645161291,27.06129032258065
3020,2016,2,ALBION,144.819395,-37.775954,15.651724137931035,26.451724137931038
3020,2016,3,ALBION,144.819395,-37.775954,14.967741935483867,25.71935483870968
3020,2016,4,ALBION,144.819395,-37.775954,12.439999999999998,22.56
3020,2016,5,ALBION,144.819395,-37.775954,10.399999999999999,18.345161290322583
3020,2016,6,ALBION,144.819395,-37.775954,6.9799999999999995,13.713333333333335
3020,2016,7,ALBION,144.819395,-37.775954,7.403225806451612,14.074193548387099
3020,2016,8,ALBION,144.819395,-37.775954,7.164516129032259,15.196774193548386
3020,2016,9,ALBION,144.819395,-37.775954,8.976666666666665,16.326666666666664
3020,2016,10,ALBION,144.819395,-37.775954,8.770967741935484,18.89354838709677
3020,2016,11,ALBION,144.819395,-37.775954,10.299999999999995,21.46000000000001
3020,2016,12,ALBION,144.819395,-37.775954,13.490322580645163,26.641935483870967
3020,2017,1,ALBION,144.819395,-37.775954,15.39032258064516,27.838709677419363
3020,2017,2,ALBION,144.819395,-37.775954,13.678571428571429,26.79285714285714
3020,2017,3,ALBION,144.819395,-37.775954,15.087096774193549,27.722580645161297
3020,2017,4,ALBION,144.819395,-37.775954,11.293333333333335,20.810000000000002
3020,2017,5,ALBION,144.819395,-37.775954,8.003225806451614,16.883870967741938
3020,2017,6,ALBION,144.819395,-37.775954,5.603333333333334,14.67333333333333
3020,2017,7,ALBION,144.819395,-37.775954,5.429032258064517,14.3
3020,2017,8,ALBION,144.819395,-37.775954,6.135483870967741,14.454838709677418
3020,2017,9,ALBION,144.819395,-37.775954,7.669999999999999,17.783333333333335
3020,2017,10,ALBION,144.819395,-37.775954,9.706451612903225,21.412903225806453
3020,2017,11,ALBION,144.819395,-37.775954,13.633333333333335,27.00333333333333
3020,2017,12,ALBION,144.819395,-37.775954,13.925806451612903,25.645161290322584
3020,2018,1,ALBION,144.819395,-37.775954,16.35161290322581,28.416129032258066
3020,2018,2,ALBION,144.819395,-37.775954,15.367857142857142,27.989285714285717
3020,2018,3,ALBION,144.819395,-37.775954,13.56451612903226,25.906451612903233
3020,2018,4,ALBION,144.819395,-37.775954,11.08,22.84333333333333
3020,2018,5,ALBION,144.819395,-37.775954,9.464516129032257,17.45806451612903
3020,2018,6,ALBION,144.819395,-37.775954,5.756666666666665,13.976666666666665
3020,2018,7,ALBION,144.819395,-37.775954,6.612903225806453,14.274193548387096
3020,2018,8,ALBION,144.819395,-37.775954,5.66774193548387,15.103225806451611
3020,2018,9,ALBION,144.819395,-37.775954,6.569999999999997,17.633333333333333
3020,2018,10,ALBION,144.819395,-37.775954,9.74516129032258,22.041935483870958
3020,2018,11,ALBION,144.819395,-37.775954,11.673333333333336,22.539999999999996
3020,2018,12,ALBION,144.819395,-37.775954,14.89032258064516,26.20967741935484
3020,2019,1,ALBION,144.819395,-37.775954,16.5,30.248387096774184
3020,2019,2,ALBION,144.819395,-37.775954,14.655555555555555,26.874074074074073
3020,2019,3,ALBION,144.819395,-37.775954,14.548387096774196,26.306451612903224
3020,2019,4,ALBION,144.819395,-37.775954,10.916666666666668,22.570000000000004
3020,2019,5,ALBION,144.819395,-37.775954,9.706451612903223,17.796774193548387
3020,2019,6,ALBION,144.819395,-37.775954,7.426666666666664,15.069999999999999
3020,2019,7,ALBION,144.819395,-37.775954,7.041935483870968,14.516129032258064
3020,2019,8,ALBION,144.819395,-37.775954,6.199999999999998,14.258064516129032
3020,2019,9,ALBION,144.819395,-37.775954,7.9266666666666685,17.62333333333333
3020,2019,10,ALBION,144.819395,-37.775954,9.232258064516131,21.664516129032258
3020,2019,11,ALBION,144.819395,-37.775954,10.243333333333334,22.613333333333337
3020,2019,12,ALBION,144.819395,-37.775954,13.006451612903225,26.374193548387094
3020,2020,1,ALBION,144.819395,-37.775954,14.219354838709673,27.75161290322581
3020,2020,2,ALBION,144.819395,-37.775954,15.017241379310345,25.048275862068966
3020,2020,3,ALBION,144.819395,-37.775954,13.12903225806452,23.177419354838708
3020,2020,4,ALBION,144.819395,-37.775954,10.733333333333333,18.90333333333334
3020,2020,5,ALBION,144.819395,-37.775954,7.7,15.66774193548387
3020,2020,6,ALBION,144.819395,-37.775954,6.286666666666667,14.42666666666667
3020,2020,7,ALBION,144.819395,-37.775954,6.396774193548387,13.429032258064519
3020,2020,8,ALBION,144.819395,-37.775954,6.816129032258065,14.719354838709679
3020,2020,9,ALBION,144.819395,-37.775954,9.090000000000002,18.053333333333335
3020,2020,10,ALBION,144.819395,-37.775954,10.009677419354837,19.303225806451607
3020,2020,11,ALBION,144.819395,-37.775954,12.776666666666666,24.886666666666667
3020,2020,12,ALBION,144.819395,-37.775954,12.119354838709675,23.799999999999994
3020,2021,1,ALBION,144.819395,-37.775954,14.616129032258065,26.106451612903232
3020,2021,2,ALBION,144.819395,-37.775954,13.950000000000001,25.225
3020,2021,3,ALBION,144.819395,-37.775954,12.919354838709676,22.561290322580653
3020,2021,4,ALBION,144.819395,-37.775954,10.613333333333333,20.44666666666667
3020,2021,5,ALBION,144.819395,-37.775954,7.732258064516128,17.416129032258063
3020,2021,6,ALBION,144.819395,-37.775954,6.930000000000001,14.786666666666665
3020,2021,7,ALBION,144.819395,-37.775954,6.380645161290324,13.587096774193549
3021,2015,1,ALBANVALE,144.770027,-37.745934000000005,13.983870967741936,26.893548387096775
3021,2015,2,ALBANVALE,144.770027,-37.745934000000005,15.478571428571431,28.00357142857143
3021,2015,3,ALBANVALE,144.770027,-37.745934000000005,11.103225806451613,23.75806451612903
3021,2015,4,ALBANVALE,144.770027,-37.745934000000005,8.866666666666667,19.38
3021,2015,5,ALBANVALE,144.770027,-37.745934000000005,8.238709677419354,16.89354838709677
3021,2015,6,ALBANVALE,144.770027,-37.745934000000005,5.7366666666666655,13.816666666666666
3021,2015,7,ALBANVALE,144.770027,-37.745934000000005,5.058064516129032,12.745161290322581
3021,2015,8,ALBANVALE,144.770027,-37.745934000000005,6.338709677419354,13.4
3021,2015,9,ALBANVALE,144.770027,-37.745934000000005,6.803333333333334,17.293333333333333
3021,2015,10,ALBANVALE,144.770027,-37.745934000000005,10.680645161290323,25.480645161290322
3021,2015,11,ALBANVALE,144.770027,-37.745934000000005,11.106666666666667,23.57333333333333
3021,2015,12,ALBANVALE,144.770027,-37.745934000000005,13.24516129032258,29.096774193548395
3021,2016,1,ALBANVALE,144.770027,-37.745934000000005,15.361290322580645,27.1741935483871
3021,2016,2,ALBANVALE,144.770027,-37.745934000000005,14.924137931034485,26.989655172413794
3021,2016,3,ALBANVALE,144.770027,-37.745934000000005,14.283870967741935,25.66129032258064
3021,2016,4,ALBANVALE,144.770027,-37.745934000000005,11.853333333333335,22.686666666666667
3021,2016,5,ALBANVALE,144.770027,-37.745934000000005,9.693548387096776,18.122580645161293
3021,2016,6,ALBANVALE,144.770027,-37.745934000000005,6.47,13.523333333333332
3021,2016,7,ALBANVALE,144.770027,-37.745934000000005,6.83225806451613,13.8
3021,2016,8,ALBANVALE,144.770027,-37.745934000000005,6.445161290322581,15.17741935483871
3021,2016,9,ALBANVALE,144.770027,-37.745934000000005,8.220000000000002,16.169999999999998
3021,2016,10,ALBANVALE,144.770027,-37.745934000000005,7.893548387096775,18.519354838709678
3021,2016,11,ALBANVALE,144.770027,-37.745934000000005,9.553333333333336,21.24
3021,2016,12,ALBANVALE,144.770027,-37.745934000000005,12.709677419354836,26.316129032258072
3021,2017,1,ALBANVALE,144.770027,-37.745934000000005,14.696774193548382,27.60322580645161
3021,2017,2,ALBANVALE,144.770027,-37.745934000000005,12.900000000000002,26.682142857142857
3021,2017,3,ALBANVALE,144.770027,-37.745934000000005,14.425806451612905,27.761290322580646
3021,2017,4,ALBANVALE,144.770027,-37.745934000000005,10.876666666666669,20.580000000000005
3021,2017,5,ALBANVALE,144.770027,-37.745934000000005,7.503225806451615,16.596774193548388
3021,2017,6,ALBANVALE,144.770027,-37.745934000000005,5.406666666666667,14.33
3021,2017,7,ALBANVALE,144.770027,-37.745934000000005,4.767741935483872,13.970967741935487
3021,2017,8,ALBANVALE,144.770027,-37.745934000000005,5.396774193548388,14.229032258064514
3021,2017,9,ALBANVALE,144.770027,-37.745934000000005,7.003333333333334,17.673333333333336
3021,2017,10,ALBANVALE,144.770027,-37.745934000000005,8.867741935483872,21.583870967741934
3021,2017,11,ALBANVALE,144.770027,-37.745934000000005,12.793333333333335,26.606666666666662
3021,2017,12,ALBANVALE,144.770027,-37.745934000000005,13.316129032258065,25.55483870967743
3021,2018,1,ALBANVALE,144.770027,-37.745934000000005,15.48709677419355,28.258064516129032
3021,2018,2,ALBANVALE,144.770027,-37.745934000000005,14.464285714285714,27.867857142857137
3021,2018,3,ALBANVALE,144.770027,-37.745934000000005,12.751612903225809,25.841935483870973
3021,2018,4,ALBANVALE,144.770027,-37.745934000000005,10.313333333333334,22.92333333333334
3021,2018,5,ALBANVALE,144.770027,-37.745934000000005,8.903225806451612,17.196774193548386
3021,2018,6,ALBANVALE,144.770027,-37.745934000000005,5.28,13.919999999999998
3021,2018,7,ALBANVALE,144.770027,-37.745934000000005,5.896774193548386,14.135483870967743
3021,2018,8,ALBANVALE,144.770027,-37.745934000000005,5.025806451612903,14.803225806451612
3021,2018,9,ALBANVALE,144.770027,-37.745934000000005,5.720000000000002,17.423333333333332
3021,2018,10,ALBANVALE,144.770027,-37.745934000000005,8.951612903225804,21.758064516129036
3021,2018,11,ALBANVALE,144.770027,-37.745934000000005,10.836666666666668,22.463333333333328
3021,2018,12,ALBANVALE,144.770027,-37.745934000000005,14.261290322580644,26.067741935483863
3021,2019,1,ALBANVALE,144.770027,-37.745934000000005,15.47741935483871,30.445161290322584
3021,2019,2,ALBANVALE,144.770027,-37.745934000000005,14.021428571428576,27.660714285714285
3021,2019,3,ALBANVALE,144.770027,-37.745934000000005,13.980645161290326,26.37741935483871
3021,2019,4,ALBANVALE,144.770027,-37.745934000000005,10.383333333333335,22.583333333333332
3021,2019,5,ALBANVALE,144.770027,-37.745934000000005,8.890322580645162,17.490322580645163
3021,2019,6,ALBANVALE,144.770027,-37.745934000000005,6.963333333333333,14.680000000000003
3021,2019,7,ALBANVALE,144.770027,-37.745934000000005,6.425806451612906,14.32258064516129
3021,2019,8,ALBANVALE,144.770027,-37.745934000000005,5.535483870967742,14.070967741935483
3021,2019,9,ALBANVALE,144.770027,-37.745934000000005,6.833333333333334,17.473333333333326
3021,2019,10,ALBANVALE,144.770027,-37.745934000000005,8.535483870967743,21.570967741935483
3021,2019,11,ALBANVALE,144.770027,-37.745934000000005,9.336666666666668,22.386666666666667
3021,2019,12,ALBANVALE,144.770027,-37.745934000000005,12.380645161290325,26.416129032258066
3021,2020,1,ALBANVALE,144.770027,-37.745934000000005,13.696774193548386,27.81290322580646
3021,2020,2,ALBANVALE,144.770027,-37.745934000000005,14.351724137931033,24.92413793103448
3021,2020,3,ALBANVALE,144.770027,-37.745934000000005,12.248387096774197,22.92258064516129
3021,2020,4,ALBANVALE,144.770027,-37.745934000000005,9.920000000000003,18.783333333333335
3021,2020,5,ALBANVALE,144.770027,-37.745934000000005,7.138709677419356,15.49032258064516
3021,2020,6,ALBANVALE,144.770027,-37.745934000000005,5.62,14.206666666666667
3021,2020,7,ALBANVALE,144.770027,-37.745934000000005,5.538709677419354,13.21935483870968
